Name,Class,URL
AuditingEntityListener,org.springframework.data.jpa.domain.support.AuditingEntityListener,http://docs.spring.io/spring-data/data-jpa/docs/current/api/org/springframework/data/jpa/domain/support/AuditingEntityListener.html
EntityGraph,org.springframework.data.jpa.repository.EntityGraph,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/EntityGraph.html
EntityGraph,org.springframework.data.jpa.repository.EntityGraph,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/package-tree.html
JpaRepository,org.springframework.data.jpa.repository.JpaRepository,http://docs.spring.io/spring-data/data-jpa/docs/current/api/org/springframework/data/jpa/repository/JpaRepository.html
JpaRepository,org.springframework.data.jpa.repository.JpaRepository,http://mvnrepository.com/artifact/org.springframework.data/spring-data-jpa/1.0.0.RELEASE
Lock,org.springframework.data.jpa.repository.Lock,http://3229621.r.msn.com/?ld=DvcBoPKwAb53xhcV0YMUkavDVUCUyR4HbLCZPUMajq-gT9svsQ_4_-BKH-FxQr-fHlQWpcJ6EgW_EnGMCdDKDBiMotMH8NteZ7Dp8vfSBEgAGUc0ZsBIIfcbZBXJsGWTjjt1cfpg&u=www.alibaba.com%2fpremium%2fdoors_lock.html%3fptsid%3d1012001000612807%26qstr%3dorg.springframework.data.jpa.repository.lock%26mt%3db%26bmt%3dbb%26kwid%3d38871258529%26adid%3d6269326548%26ptscode%3d0210202010040001%26uptime%3d20140901
Lock,org.springframework.data.jpa.repository.Lock,http://1799587.r.msn.com/?ld=DvwaFwEMpx1zk3UNlh7UIGWzVUCUzyPQWpC_0HQH7xddszWue1rzBZyrXD9gPCoqqbHCsDkJUDVK7tAbBqdCo1aQWhxev4oACcAZFbYQpuxr_VEDlWlBdVfu451T9VzlxyJxQmng&u=www.made-in-china.com%2fad%3furl%3dwww.made-in-china.com%2fConstruction-Decoration-Catalog%2fDoor-Lock.html%3fgadsrc%3dbing%26gadz%3d1799587-51234550-915668706-14133715781-2%26kw%3ddoor+locks%26matchtype%3db%26query%3dorg.springframework.data.jpa.repository.lock%26orderid%3d14133715781%26adid%3d1446638627
Modifying,org.springframework.data.jpa.repository.Modifying,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/Modifying.html
Modifying,org.springframework.data.jpa.repository.Modifying,http://www.java2s.com/Code/Jar/s/Downloadspringdatajpa100M1jar.htm
Query,org.springframework.data.jpa.repository.Query,http://docs.spring.io/spring-data/jpa/docs/1.0.0.RELEASE/api/org/springframework/data/jpa/repository/query/package-summary.html
Query,org.springframework.data.jpa.repository.Query,http://mvnrepository.com/artifact/org.springframework.data/spring-data-jpa/1.3.0.RELEASE
QueryHints,org.springframework.data.jpa.repository.QueryHints,http://www.java2s.com/Code/Jar/s/Downloadspringdatajpa100M1jar.htm
QueryHints,org.springframework.data.jpa.repository.QueryHints,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/package-tree.html
Temporal,org.springframework.data.jpa.repository.Temporal,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/package-tree.html
Temporal,org.springframework.data.jpa.repository.Temporal,http://docs.spring.io/spring-data/jpa/docs/current/api/overview-tree.html
EnableJpaAuditing,org.springframework.data.jpa.repository.config.EnableJpaAuditing,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/config/package-tree.html
EnableJpaAuditing,org.springframework.data.jpa.repository.config.EnableJpaAuditing,http://docs.spring.io/spring-data/jpa/docs/1.5.2.RELEASE/api/org/springframework/data/jpa/repository/config/EnableJpaAuditing.html
EnableJpaRepositories,org.springframework.data.jpa.repository.config.EnableJpaRepositories,http://docs.spring.io/spring-data/data-jpa/docs/1.2.0.RELEASE/api/org/springframework/data/jpa/repository/config/EnableJpaRepositories.html
EnableJpaRepositories,org.springframework.data.jpa.repository.config.EnableJpaRepositories,http://forum.spring.io/forum/spring-projects/data/124482-configuration-problem-org-springframework-data-jpa-repository-config-jpa-repositories
QueryDslJpaRepository,org.springframework.data.jpa.repository.support.QueryDslJpaRepository,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/support/QueryDslJpaRepository.html
QueryDslJpaRepository,org.springframework.data.jpa.repository.support.QueryDslJpaRepository,http://docs.spring.io/spring-data/jpa/docs/current/api/org/springframework/data/jpa/repository/support/package-tree.html
QueryDslRepositorySupport,org.springframework.data.jpa.repository.support.QueryDslRepositorySupport,http://stackoverflow.com/questions/19061442/the-persistence-context-ref-name-org-springframework-data-jpa-repository-suppor
QueryDslRepositorySupport,org.springframework.data.jpa.repository.support.QueryDslRepositorySupport,http://docs.spring.io/spring-data/data-jpa/docs/current/api/org/springframework/data/jpa/repository/support/QueryDslRepositorySupport.html
SimpleJpaRepository,org.springframework.data.jpa.repository.support.SimpleJpaRepository,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework.data/spring-data-jpa/1.0.1.RELEASE/org/springframework/data/jpa/repository/support/SimpleJpaRepository.java
SimpleJpaRepository,org.springframework.data.jpa.repository.support.SimpleJpaRepository,http://docs.spring.io/spring-data/data-jpa/docs/current/api/org/springframework/data/jpa/repository/support/SimpleJpaRepository.html
AbstractMongoConfiguration,org.springframework.data.mongodb.config.AbstractMongoConfiguration,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/config/class-use/AbstractMongoConfiguration.html
AbstractMongoConfiguration,org.springframework.data.mongodb.config.AbstractMongoConfiguration,http://stackoverflow.com/questions/8920375/spring-data-mongodb1-0-0-release-throws-classcastexception-with-abstractmongoc
EnableMongoAuditing,org.springframework.data.mongodb.config.EnableMongoAuditing,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/config/package-tree.html
MongoAdmin,org.springframework.data.mongodb.core.MongoAdmin,http://www.java2s.com/Code/Jar/s/Downloadspringdatamongodb121releasejar.htm
MongoAdmin,org.springframework.data.mongodb.core.MongoAdmin,http://www.java2s.com/Code/Jar/s/Downloadspringdatamongodb104releasesourcesjar.htm
CustomToStringConverter,org.springframework.data.mongodb.core.convert.CustomConversions$CustomToStringConverter,http://stackoverflow.com/questions/13780692/set-mongodb-converter-programatically
CustomToStringConverter,org.springframework.data.mongodb.core.convert.CustomConversions$CustomToStringConverter,http://stackoverflow.com/questions/15629286/spring-custom-converter-mongodb
BoxToDbObjectConverter,org.springframework.data.mongodb.core.convert.GeoConverters$BoxToDbObjectConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
BoxToDbObjectConverter,org.springframework.data.mongodb.core.convert.GeoConverters$BoxToDbObjectConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DbObjectToBoxConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToBoxConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
DbObjectToBoxConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToBoxConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DbObjectToCircleConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToCircleConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
DbObjectToCircleConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToCircleConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DbObjectToLegacyCircleConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToLegacyCircleConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
DbObjectToLegacyCircleConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToLegacyCircleConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DbObjectToPointConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToPointConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
DbObjectToPointConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToPointConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DbObjectToPolygonConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToPolygonConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
DbObjectToPolygonConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToPolygonConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DbObjectToSphereConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToSphereConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
DbObjectToSphereConverter,org.springframework.data.mongodb.core.convert.GeoConverters$DbObjectToSphereConverter,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DBObjectToStringConverter,org.springframework.data.mongodb.core.convert.MongoConverters$DBObjectToStringConverter,http://docs.spring.io/spring-data/mongodb/docs/current/api/org/springframework/data/mongodb/core/MongoTemplate.html
DBObjectToStringConverter,org.springframework.data.mongodb.core.convert.MongoConverters$DBObjectToStringConverter,http://docs.spring.io/spring-data/mongodb/docs/1.0.0.RELEASE/api/org/springframework/data/mongodb/core/convert/MappingMongoConverter.html
CompoundIndex,org.springframework.data.mongodb.core.index.CompoundIndex,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE/org/springframework/data/mongodb/core/index/CompoundIndex.java
CompoundIndex,org.springframework.data.mongodb.core.index.CompoundIndex,http://docs.spring.io/spring-data/data-mongo/docs/1.0.0.RC1/api/index.html?org/springframework/data/mongodb/core/index/package-tree.html
DBRef,org.springframework.data.mongodb.core.mapping.DBRef,http://xebee.xebia.in/index.php/2011/09/20/handling-dbrefs-in-mongodb-with-spring-data/
DBRef,org.springframework.data.mongodb.core.mapping.DBRef,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework.data/spring-data-mongodb/1.0.0.RELEASE/org/springframework/data/mongodb/core/convert/MappingMongoConverter.java
Field,org.springframework.data.mongodb.core.mapping.Field,http://www.javabeat.net/spring-data-mongodb-rest-shell/
Field,org.springframework.data.mongodb.core.mapping.Field,http://stackoverflow.com/questions/22071437/spring-data-mongo-mapping-objects-using-jackson-annotations
Version,org.springframework.data.mongodb.core.mapping.Version,http://docs.spring.io/spring-data/mongodb/docs/current/api/deprecated-list.html
Version,org.springframework.data.mongodb.core.mapping.Version,http://stackoverflow.com/questions/22331362/org-osgi-framework-bundleexceptionmissing-requirement-260-0-package-packa
AssertMetrics,org.springframework.data.mongodb.monitor.AssertMetrics,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
AssertMetrics,org.springframework.data.mongodb.monitor.AssertMetrics,http://docs.spring.io/spring-data/data-mongo/docs/current/api/index-all.html
BackgroundFlushingMetrics,org.springframework.data.mongodb.monitor.BackgroundFlushingMetrics,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
BackgroundFlushingMetrics,org.springframework.data.mongodb.monitor.BackgroundFlushingMetrics,http://docs.spring.io/spring-data/data-mongo/docs/current/api/index-all.html
BtreeIndexCounters,org.springframework.data.mongodb.monitor.BtreeIndexCounters,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
BtreeIndexCounters,org.springframework.data.mongodb.monitor.BtreeIndexCounters,http://docs.spring.io/spring-data/data-mongo/docs/current/api/index-all.html
ConnectionMetrics,org.springframework.data.mongodb.monitor.ConnectionMetrics,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
ConnectionMetrics,org.springframework.data.mongodb.monitor.ConnectionMetrics,http://www.java2s.com/Code/Jar/s/Downloadspringdatamongodb121releasejar.htm
GlobalLockMetrics,org.springframework.data.mongodb.monitor.GlobalLockMetrics,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
GlobalLockMetrics,org.springframework.data.mongodb.monitor.GlobalLockMetrics,http://docs.spring.io/spring-data/data-mongo/docs/current/api/index-all.html
MemoryMetrics,org.springframework.data.mongodb.monitor.MemoryMetrics,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
MemoryMetrics,org.springframework.data.mongodb.monitor.MemoryMetrics,http://docs.spring.io/spring-data/data-mongo/docs/current/api/index-all.html
OperationCounters,org.springframework.data.mongodb.monitor.OperationCounters,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
OperationCounters,org.springframework.data.mongodb.monitor.OperationCounters,http://stackoverflow.com/questions/16943655/unable-to-insert-document-in-mongo-using-gmongo
ServerInfo,org.springframework.data.mongodb.monitor.ServerInfo,http://docs.spring.io/spring-data/data-mongo/docs/1.6.0.RC1/api/org/springframework/data/mongodb/monitor/package-tree.html
ServerInfo,org.springframework.data.mongodb.monitor.ServerInfo,http://docs.spring.io/spring-data/data-mongo/docs/current/api/index-all.html
MongoRepository,org.springframework.data.mongodb.repository.MongoRepository,http://docs.spring.io/spring-data/mongodb/docs/1.3.3.RELEASE/api/org/springframework/data/mongodb/repository/MongoRepository.html
MongoRepository,org.springframework.data.mongodb.repository.MongoRepository,http://projects.spring.io/spring-data-mongodb/
Near,org.springframework.data.mongodb.repository.Near,http://0.r.msn.com/?ld=DvXM3frCX1jVaQXkkU5bHiqzVUCUzwJ7cCZyjhtTmEBwYrH0o876phBqiEM0WxtZeZr3hWw-YrMdukfwwKy9dotswP0-7Sk-3mlLGU2jQNDWNjupYTQq9PXht04I6e30M8bP-cRA&u=http%3a%2f%2fwww.shermanstravel.com%2ftravel_search%2fhotels%3frefer%3d__iv_m_b_c_3307513060_k_30370493591_g_1217008554_p_2_q_org.springframework.data.mongodb.repository.near_b_bb_d_c_vi__%7civsem%7cST-TS-SEM-2-
Near,org.springframework.data.mongodb.repository.Near,http://www.java2s.com/Code/Jar/s/Downloadspringdatamongodb104releasesourcesjar.htm
Query,org.springframework.data.mongodb.repository.Query,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.0.1.RELEASE
Query,org.springframework.data.mongodb.repository.Query,http://mvnrepository.com/artifact/org.springframework.data/spring-data-mongodb/1.2.0.RELEASE
EnableMongoRepositories,org.springframework.data.mongodb.repository.config.EnableMongoRepositories,http://spring.io/guides/tutorials/data/2/
EnableMongoRepositories,org.springframework.data.mongodb.repository.config.EnableMongoRepositories,http://javajeedevelopment.blogspot.com/
QueryDslMongoRepository,org.springframework.data.mongodb.repository.support.QueryDslMongoRepository,http://antuansoft.blogspot.com/2012/08/mongodb-javalangnoclassdeffounderror.html
QueryDslMongoRepository,org.springframework.data.mongodb.repository.support.QueryDslMongoRepository,http://stackoverflow.com/questions/16945439/query-for-a-collection-property-size-using-spring-data-and-querydsl
SimpleMongoRepository,org.springframework.data.mongodb.repository.support.SimpleMongoRepository,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework.data/spring-data-mongodb/1.0.0.RELEASE/org/springframework/data/mongodb/repository/support/SimpleMongoRepository.java
SimpleMongoRepository,org.springframework.data.mongodb.repository.support.SimpleMongoRepository,http://stackoverflow.com/questions/14344809/how-to-extend-simplemongorepository-from-spring-data-mongodb
CrudRepository,org.springframework.data.repository.CrudRepository,http://docs.spring.io/spring-data/data-commons/docs/1.1.0.RELEASE/api/org/springframework/data/repository/CrudRepository.html
CrudRepository,org.springframework.data.repository.CrudRepository,http://docs.spring.io/spring-data/data-commons/docs/current/api/org/springframework/data/repository/CrudRepository.html
NoRepositoryBean,org.springframework.data.repository.NoRepositoryBean,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework.data/spring-data-commons-core/1.1.0.RELEASE/org/springframework/data/repository/NoRepositoryBean.java
NoRepositoryBean,org.springframework.data.repository.NoRepositoryBean,http://docs.spring.io/spring-data/data-commons/docs/current/api/org/springframework/data/repository/package-tree.html
PagingAndSortingRepository,org.springframework.data.repository.PagingAndSortingRepository,http://docs.spring.io/spring-data/data-commons/docs/1.1.0.RELEASE/api/org/springframework/data/repository/PagingAndSortingRepository.html
PagingAndSortingRepository,org.springframework.data.repository.PagingAndSortingRepository,http://docs.spring.io/spring-data/data-jpa/docs/current/api/org/springframework/data/jpa/repository/JpaRepository.html
RepositoryDefinition,org.springframework.data.repository.RepositoryDefinition,http://docs.spring.io/spring-data/data-commons/docs/current/api/org/springframework/data/repository/package-tree.html
RepositoryDefinition,org.springframework.data.repository.RepositoryDefinition,http://grepcode.com/file/repo1.maven.org/maven2/org.springframework.data/spring-data-commons-core/1.1.0.RELEASE/org/springframework/data/repository/config/AbstractRepositoryConfigDefinitionParser.java
Eager,org.springframework.data.repository.cdi.Eager,http://docs.spring.io/spring-data/commons/docs/1.8.0.RELEASE/api/overview-tree.html
Eager,org.springframework.data.repository.cdi.Eager,http://repo.spring.io/libs-milestone/org/springframework/data/spring-data-commons/1.7.0.RELEASE/spring-data-commons-1.7.0.RELEASE-sources.jar
RevisionRepository,org.springframework.data.repository.history.RevisionRepository,http://docs.spring.io/spring-data/commons/docs/1.6.3.RELEASE/api/org/springframework/data/repository/history/RevisionRepository.html
RevisionRepository,org.springframework.data.repository.history.RevisionRepository,http://www.java2s.com/Code/Jar/o/Downloadorgspringframeworkdatacore131RELEASEjar.htm
Param,org.springframework.data.repository.query.Param,http://java.dzone.com/articles/adding-queries-spring-data-jpa
Param,org.springframework.data.repository.query.Param,http://www.java2s.com/Code/Jar/s/Downloadspringdatacommonscore100M3jar.htm
Projection,org.springframework.data.rest.core.config.Projection,http://www.boyunjian.com/javasrc/org.springframework.data/spring-data-rest-webmvc/2.1.0.RELEASE/_/org/springframework/data/rest/webmvc/config/RepositoryRestMvcConfiguration.java
Projection,org.springframework.data.rest.core.config.Projection,http://www.coderexception.com/Cz3bb1bmPQWQSJxS/not-fetching-manytoone-eager-association-in-spring-data-rest
RepositoryController,org.springframework.data.rest.webmvc.RepositoryController,http://stackoverflow.com/questions/21865989/view-resolution-for-jsp-page-in-conflict-with-spring-data-rest-webmvc
RepositoryController,org.springframework.data.rest.webmvc.RepositoryController,http://docs.spring.io/spring-data/rest/docs/2.0.0.RC1/api/index.html?index-all.html
RepositoryEntityController,org.springframework.data.rest.webmvc.RepositoryEntityController,http://stackoverflow.com/questions/22630210/unable-to-map-repositories
RepositoryEntityController,org.springframework.data.rest.webmvc.RepositoryEntityController,http://stackoverflow.com/questions/20147131/spring-data-rest-does-not-integrate-cleanly-with-spring-mvc
RepositoryPropertyReferenceController,org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController,http://stackoverflow.com/questions/22630210/unable-to-map-repositories
RepositoryPropertyReferenceController,org.springframework.data.rest.webmvc.RepositoryPropertyReferenceController,http://stackoverflow.com/questions/26322985/id-must-be-assignable-to-serializable-with-lazy-manytoone
RepositoryRestController,org.springframework.data.rest.webmvc.RepositoryRestController,http://docs.spring.io/spring-data/rest/docs/1.0.x/api/org/springframework/data/rest/webmvc/RepositoryRestController.html
RepositoryRestController,org.springframework.data.rest.webmvc.RepositoryRestController,http://www.java2s.com/Code/Jar/s/Downloadspringdatarestwebmvc100releasesourcesjar.htm
RepositorySchemaController,org.springframework.data.rest.webmvc.RepositorySchemaController,http://stackoverflow.com/questions/25658144/spring-boot-mongo-rest-repository-schema
RepositorySchemaController,org.springframework.data.rest.webmvc.RepositorySchemaController,http://stackoverflow.com/questions/22630210/unable-to-map-repositories
RepositorySearchController,org.springframework.data.rest.webmvc.RepositorySearchController,http://stackoverflow.com/questions/25492655/spring-boot-rest-search-404
RepositorySearchController,org.springframework.data.rest.webmvc.RepositorySearchController,http://stackoverflow.com/questions/25628063/no-converter-found-capable-of-converting-from-type-java-lang-string-to-type-org
ResourceNotFoundException,org.springframework.data.rest.webmvc.ResourceNotFoundException,http://stackoverflow.com/questions/22630210/unable-to-map-repositories
ResourceNotFoundException,org.springframework.data.rest.webmvc.ResourceNotFoundException,http://pastebin.com/6kH6mmRt
RepositoryRestMvcConfiguration,org.springframework.data.rest.webmvc.config.RepositoryRestMvcConfiguration,http://stackoverflow.com/questions/20147131/spring-data-rest-does-not-integrate-cleanly-with-spring-mvc
RepositoryRestMvcConfiguration,org.springframework.data.rest.webmvc.config.RepositoryRestMvcConfiguration,http://www.boyunjian.com/javasrc/org.springframework.data/spring-data-rest-webmvc/2.1.0.RELEASE/_/org/springframework/data/rest/webmvc/config/RepositoryRestMvcConfiguration.java
DateToJodaDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$DateToJodaDateTimeConverter,http://stackoverflow.com/questions/14171751/org-springframework-data-solr-uncategorizedsolrexception-failed-to-convert-to-t
DateToJodaDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$DateToJodaDateTimeConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
DateToLocalDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$DateToLocalDateTimeConverter,http://stackoverflow.com/questions/14171751/org-springframework-data-solr-uncategorizedsolrexception-failed-to-convert-to-t
DateToLocalDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$DateToLocalDateTimeConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
JavaDateConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JavaDateConverter,http://docs.spring.io/spring-data/solr/docs/1.2.1.RELEASE/api/
JodaDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaDateTimeConverter,http://stackoverflow.com/questions/14171751/org-springframework-data-solr-uncategorizedsolrexception-failed-to-convert-to-t
JodaDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaDateTimeConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
JodaDateTimeToDateConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaDateTimeToDateConverter,http://stackoverflow.com/questions/14171751/org-springframework-data-solr-uncategorizedsolrexception-failed-to-convert-to-t
JodaDateTimeToDateConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaDateTimeToDateConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
JodaLocalDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaLocalDateTimeConverter,http://stackoverflow.com/questions/14171751/org-springframework-data-solr-uncategorizedsolrexception-failed-to-convert-to-t
JodaLocalDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaLocalDateTimeConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
JodaLocalDateTimeToDateConverter,org.springframework.data.solr.core.convert.DateTimeConverters$JodaLocalDateTimeToDateConverter,http://docs.spring.io/spring-data/solr/docs/1.2.1.RELEASE/api/
StringToJodaDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$StringToJodaDateTimeConverter,http://stackoverflow.com/questions/14171751/org-springframework-data-solr-uncategorizedsolrexception-failed-to-convert-to-t
StringToJodaDateTimeConverter,org.springframework.data.solr.core.convert.DateTimeConverters$StringToJodaDateTimeConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
NumberConverter,org.springframework.data.solr.core.convert.NumberConverters$NumberConverter,http://docs.spring.io/spring-data/solr/docs/1.2.1.RELEASE/api/
ObjectToSolrInputDocumentConverter,org.springframework.data.solr.core.convert.SolrjConverters$ObjectToSolrInputDocumentConverter,http://www.petrikainulainen.net/programming/solr/spring-data-solr-tutorial-sorting/
ObjectToSolrInputDocumentConverter,org.springframework.data.solr.core.convert.SolrjConverters$ObjectToSolrInputDocumentConverter,https://thwack.solarwinds.com/thread/61208
SolrInputDocumentToObjectConverter,org.springframework.data.solr.core.convert.SolrjConverters$SolrInputDocumentToObjectConverter,http://www.petrikainulainen.net/programming/solr/spring-data-solr-tutorial-sorting/
SolrInputDocumentToObjectConverter,org.springframework.data.solr.core.convert.SolrjConverters$SolrInputDocumentToObjectConverter,https://thwack.solarwinds.com/thread/61208
UpdateToSolrInputDocumentConverter,org.springframework.data.solr.core.convert.SolrjConverters$UpdateToSolrInputDocumentConverter,http://www.petrikainulainen.net/programming/solr/spring-data-solr-tutorial-sorting/
UpdateToSolrInputDocumentConverter,org.springframework.data.solr.core.convert.SolrjConverters$UpdateToSolrInputDocumentConverter,https://thwack.solarwinds.com/thread/61208
DistanceToStringConverter,org.springframework.data.solr.core.geo.GeoConverters$DistanceToStringConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
DistanceToStringConverter,org.springframework.data.solr.core.geo.GeoConverters$DistanceToStringConverter,http://docs.spring.io/spring-data/solr/docs/1.2.4.RELEASE/api/overview-summary.html
GeoLocationToStringConverter,org.springframework.data.solr.core.geo.GeoConverters$GeoLocationToStringConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
GeoLocationToStringConverter,org.springframework.data.solr.core.geo.GeoConverters$GeoLocationToStringConverter,http://docs.spring.io/spring-data/solr/docs/1.2.4.RELEASE/api/overview-summary.html
StringToGeoLocationConverter,org.springframework.data.solr.core.geo.GeoConverters$StringToGeoLocationConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
StringToGeoLocationConverter,org.springframework.data.solr.core.geo.GeoConverters$StringToGeoLocationConverter,http://docs.spring.io/spring-data/solr/docs/1.2.4.RELEASE/api/overview-summary.html
StringToPointConverter,org.springframework.data.solr.core.geo.GeoConverters$StringToPointConverter,http://mvnrepository.com/artifact/org.springframework.data/spring-data-solr/1.0.0.RELEASE
StringToPointConverter,org.springframework.data.solr.core.geo.GeoConverters$StringToPointConverter,http://docs.spring.io/spring-data/solr/docs/1.2.4.RELEASE/api/overview-summary.html
Indexed,org.springframework.data.solr.core.mapping.Indexed,https://github.com/spring-projects/spring-data-solr
Indexed,org.springframework.data.solr.core.mapping.Indexed,https://github.com/mscharhag/spring-data-solr
Boost,org.springframework.data.solr.repository.Boost,http://2972820.r.msn.com/?ld=DvrYTomugg7cnrANmXHV5qnTVUCUwmcGkrAFSWPO3M3v0jwmzUzwSYaMW0EfPqh8Gvf-yxgCb0o-72cp3WHfxaFvQKOONCcK_YKct09cTuqOUP2wK9TcHhnCMzVjSrPkbb8bDCGQ&u=www.samsung.com%2fin%2fgalaxygrand2%2f%3fcid%3din_ppc_Yahoo_hhp_Galaxy_Grand_2_-_Generic_20140403
Boost,org.springframework.data.solr.repository.Boost,http://docs.spring.io/spring-data/data-solr/docs/current/reference/html/
Facet,org.springframework.data.solr.repository.Facet,http://stackoverflow.com/questions/22961464/how-to-facet-pivot-with-spring-data-solr
Facet,org.springframework.data.solr.repository.Facet,http://stackoverflow.com/questions/16757443/spring-data-solr-exception-in-mapping-a-custom-repository
